,dataset_name,input_size,output_size
0,5_D.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays1,6,6
1,5_D.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays7,6,6
2,5_D.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays1,6,6
3,5_D.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays7,6,6
4,5_D.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays1,6,6
5,5_D.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays7,6,6
6,5_D.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays1,6,6
7,5_D.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays7,6,6
8,5_D.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays1,2,2
9,5_D.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays7,2,2
10,5_D.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays1,2,2
11,5_D.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays7,2,2
12,5_D.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays1,6,6
13,5_D.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays7,6,6
14,5_D.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays1,6,6
15,5_D.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays7,6,6
16,5_D.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays1,6,6
17,5_D.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays7,6,6
18,5_D.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays1,6,6
19,5_D.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays7,6,6
20,5_D.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays1,2,2
21,5_D.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays7,2,2
22,5_D.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays1,2,2
23,5_D.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays7,2,2
24,5_D.v1.l1.ds1.l_combo2.ds_combo1.idays30.odays1,6,6
25,5_D.v1.l1.ds1.l_combo2.ds_combo1.idays30.odays7,6,6
26,5_D.v1.l1.ds1.l_combo2.ds_combo1.idays60.odays1,6,6
27,5_D.v1.l1.ds1.l_combo2.ds_combo1.idays60.odays7,6,6
28,5_D.v1.l1.ds1.l_combo2.ds_combo3.idays30.odays1,6,6
29,5_D.v1.l1.ds1.l_combo2.ds_combo3.idays30.odays7,6,6
30,5_D.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays1,6,6
31,5_D.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays7,6,6
32,5_D.v1.l1.ds1.l_combo2.ds_combo4.idays30.odays1,2,2
33,5_D.v1.l1.ds1.l_combo2.ds_combo4.idays30.odays7,2,2
34,5_D.v1.l1.ds1.l_combo2.ds_combo4.idays60.odays1,2,2
35,5_D.v1.l1.ds1.l_combo2.ds_combo4.idays60.odays7,2,2
36,5_D.v1.l1.ds1.l_combo3.ds_combo1.idays30.odays1,6,6
37,5_D.v1.l1.ds1.l_combo3.ds_combo1.idays30.odays7,6,6
38,5_D.v1.l1.ds1.l_combo3.ds_combo1.idays60.odays1,6,6
39,5_D.v1.l1.ds1.l_combo3.ds_combo1.idays60.odays7,6,6
40,5_D.v1.l1.ds1.l_combo3.ds_combo3.idays30.odays1,6,6
41,5_D.v1.l1.ds1.l_combo3.ds_combo3.idays30.odays7,6,6
42,5_D.v1.l1.ds1.l_combo3.ds_combo3.idays60.odays1,6,6
43,5_D.v1.l1.ds1.l_combo3.ds_combo3.idays60.odays7,6,6
44,5_D.v1.l1.ds1.l_combo3.ds_combo4.idays30.odays1,2,2
45,5_D.v1.l1.ds1.l_combo3.ds_combo4.idays30.odays7,2,2
46,5_D.v1.l1.ds1.l_combo3.ds_combo4.idays60.odays1,2,2
47,5_D.v1.l1.ds1.l_combo3.ds_combo4.idays60.odays7,2,2
48,5_D.v1.l1.ds1.l_combo4.ds_combo1.idays30.odays1,6,6
49,5_D.v1.l1.ds1.l_combo4.ds_combo1.idays30.odays7,6,6
50,5_D.v1.l1.ds1.l_combo4.ds_combo1.idays60.odays1,6,6
51,5_D.v1.l1.ds1.l_combo4.ds_combo1.idays60.odays7,6,6
52,5_D.v1.l1.ds1.l_combo4.ds_combo3.idays30.odays1,6,6
53,5_D.v1.l1.ds1.l_combo4.ds_combo3.idays30.odays7,6,6
54,5_D.v1.l1.ds1.l_combo4.ds_combo3.idays60.odays1,6,6
55,5_D.v1.l1.ds1.l_combo4.ds_combo3.idays60.odays7,6,6
56,5_D.v1.l1.ds1.l_combo4.ds_combo4.idays30.odays1,2,2
57,5_D.v1.l1.ds1.l_combo4.ds_combo4.idays30.odays7,2,2
58,5_D.v1.l1.ds1.l_combo4.ds_combo4.idays60.odays1,2,2
59,5_D.v1.l1.ds1.l_combo4.ds_combo4.idays60.odays7,2,2
60,5_D.v1.l1.ds1.l_combo5.ds_combo1.idays30.odays1,6,6
61,5_D.v1.l1.ds1.l_combo5.ds_combo1.idays30.odays7,6,6
62,5_D.v1.l1.ds1.l_combo5.ds_combo1.idays60.odays1,6,6
63,5_D.v1.l1.ds1.l_combo5.ds_combo1.idays60.odays7,6,6
64,5_D.v1.l1.ds1.l_combo5.ds_combo3.idays30.odays1,6,6
65,5_D.v1.l1.ds1.l_combo5.ds_combo3.idays30.odays7,6,6
66,5_D.v1.l1.ds1.l_combo5.ds_combo3.idays60.odays1,6,6
67,5_D.v1.l1.ds1.l_combo5.ds_combo3.idays60.odays7,6,6
68,5_D.v1.l1.ds1.l_combo5.ds_combo4.idays30.odays1,2,2
69,5_D.v1.l1.ds1.l_combo5.ds_combo4.idays30.odays7,2,2
70,5_D.v1.l1.ds1.l_combo5.ds_combo4.idays60.odays1,2,2
71,5_D.v1.l1.ds1.l_combo5.ds_combo4.idays60.odays7,2,2
72,5_D.v1.l1.ds1.l_combo6.ds_combo1.idays30.odays1,6,6
73,5_D.v1.l1.ds1.l_combo6.ds_combo1.idays30.odays7,6,6
74,5_D.v1.l1.ds1.l_combo6.ds_combo1.idays60.odays1,6,6
75,5_D.v1.l1.ds1.l_combo6.ds_combo1.idays60.odays7,6,6
76,5_D.v1.l1.ds1.l_combo6.ds_combo3.idays30.odays1,0,0
77,5_D.v1.l1.ds1.l_combo6.ds_combo3.idays30.odays7,0,0
78,5_D.v1.l1.ds1.l_combo6.ds_combo3.idays60.odays1,0,0
79,5_D.v1.l1.ds1.l_combo6.ds_combo3.idays60.odays7,0,0
80,5_D.v1.l1.ds1.l_combo6.ds_combo4.idays30.odays1,0,0
81,5_D.v1.l1.ds1.l_combo6.ds_combo4.idays30.odays7,0,0
82,5_D.v1.l1.ds1.l_combo6.ds_combo4.idays60.odays1,0,0
83,5_D.v1.l1.ds1.l_combo6.ds_combo4.idays60.odays7,0,0
84,5_D.v1.l1.ds1.l_combo7.ds_combo1.idays30.odays1,6,6
85,5_D.v1.l1.ds1.l_combo7.ds_combo1.idays30.odays7,6,6
86,5_D.v1.l1.ds1.l_combo7.ds_combo1.idays60.odays1,6,6
87,5_D.v1.l1.ds1.l_combo7.ds_combo1.idays60.odays7,6,6
88,5_D.v1.l1.ds1.l_combo7.ds_combo3.idays30.odays1,6,6
89,5_D.v1.l1.ds1.l_combo7.ds_combo3.idays30.odays7,6,6
90,5_D.v1.l1.ds1.l_combo7.ds_combo3.idays60.odays1,6,6
91,5_D.v1.l1.ds1.l_combo7.ds_combo3.idays60.odays7,6,6
92,5_D.v1.l1.ds1.l_combo7.ds_combo4.idays30.odays1,2,2
93,5_D.v1.l1.ds1.l_combo7.ds_combo4.idays30.odays7,2,2
94,5_D.v1.l1.ds1.l_combo7.ds_combo4.idays60.odays1,2,2
95,5_D.v1.l1.ds1.l_combo7.ds_combo4.idays60.odays7,2,2
96,5_D.v1.l1.ds1.l_combo8.ds_combo1.idays30.odays1,6,6
97,5_D.v1.l1.ds1.l_combo8.ds_combo1.idays30.odays7,6,6
98,5_D.v1.l1.ds1.l_combo8.ds_combo1.idays60.odays1,6,6
99,5_D.v1.l1.ds1.l_combo8.ds_combo1.idays60.odays7,6,6
100,5_D.v1.l1.ds1.l_combo8.ds_combo3.idays30.odays1,6,6
101,5_D.v1.l1.ds1.l_combo8.ds_combo3.idays30.odays7,6,6
102,5_D.v1.l1.ds1.l_combo8.ds_combo3.idays60.odays1,6,6
103,5_D.v1.l1.ds1.l_combo8.ds_combo3.idays60.odays7,6,6
104,5_D.v1.l1.ds1.l_combo8.ds_combo4.idays30.odays1,2,2
105,5_D.v1.l1.ds1.l_combo8.ds_combo4.idays30.odays7,2,2
106,5_D.v1.l1.ds1.l_combo8.ds_combo4.idays60.odays1,2,2
107,5_D.v1.l1.ds1.l_combo8.ds_combo4.idays60.odays7,2,2
108,5_D.v1.l1.ds1.l_combo9.ds_combo1.idays30.odays1,6,6
109,5_D.v1.l1.ds1.l_combo9.ds_combo1.idays30.odays7,6,6
110,5_D.v1.l1.ds1.l_combo9.ds_combo1.idays60.odays1,6,6
111,5_D.v1.l1.ds1.l_combo9.ds_combo1.idays60.odays7,6,6
112,5_D.v1.l1.ds1.l_combo9.ds_combo3.idays30.odays1,2,2
113,5_D.v1.l1.ds1.l_combo9.ds_combo3.idays30.odays7,2,2
114,5_D.v1.l1.ds1.l_combo9.ds_combo3.idays60.odays1,2,2
115,5_D.v1.l1.ds1.l_combo9.ds_combo3.idays60.odays7,2,2
116,5_D.v1.l1.ds1.l_combo9.ds_combo4.idays30.odays1,2,2
117,5_D.v1.l1.ds1.l_combo9.ds_combo4.idays30.odays7,2,2
118,5_D.v1.l1.ds1.l_combo9.ds_combo4.idays60.odays1,2,2
119,5_D.v1.l1.ds1.l_combo9.ds_combo4.idays60.odays7,2,2
120,5_D.v1.l1.ds1.l_combo10.ds_combo1.idays30.odays1,6,6
121,5_D.v1.l1.ds1.l_combo10.ds_combo1.idays30.odays7,6,6
122,5_D.v1.l1.ds1.l_combo10.ds_combo1.idays60.odays1,6,6
123,5_D.v1.l1.ds1.l_combo10.ds_combo1.idays60.odays7,6,6
124,5_D.v1.l1.ds1.l_combo10.ds_combo3.idays30.odays1,2,2
125,5_D.v1.l1.ds1.l_combo10.ds_combo3.idays30.odays7,2,2
126,5_D.v1.l1.ds1.l_combo10.ds_combo3.idays60.odays1,2,2
127,5_D.v1.l1.ds1.l_combo10.ds_combo3.idays60.odays7,2,2
128,5_D.v1.l1.ds1.l_combo10.ds_combo4.idays30.odays1,2,2
129,5_D.v1.l1.ds1.l_combo10.ds_combo4.idays30.odays7,2,2
130,5_D.v1.l1.ds1.l_combo10.ds_combo4.idays60.odays1,2,2
131,5_D.v1.l1.ds1.l_combo10.ds_combo4.idays60.odays7,2,2
132,5_D.v1.l1.ds1.l_combo11.ds_combo1.idays30.odays1,6,6
133,5_D.v1.l1.ds1.l_combo11.ds_combo1.idays30.odays7,6,6
134,5_D.v1.l1.ds1.l_combo11.ds_combo1.idays60.odays1,6,6
135,5_D.v1.l1.ds1.l_combo11.ds_combo1.idays60.odays7,6,6
136,5_D.v1.l1.ds1.l_combo11.ds_combo3.idays30.odays1,6,6
