,dataset_name,input_size,output_size
0,5_I.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays1,5,6
1,5_I.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays7,5,6
2,5_I.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays1,5,6
3,5_I.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays7,5,6
4,5_I.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays1,5,6
5,5_I.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays7,5,6
6,5_I.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays1,5,6
7,5_I.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays7,5,6
8,5_I.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays1,2,2
9,5_I.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays7,2,2
10,5_I.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays1,2,2
11,5_I.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays7,2,2
12,5_I.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays1,5,6
13,5_I.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays7,5,6
14,5_I.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays1,5,6
15,5_I.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays7,5,6
16,5_I.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays1,5,6
17,5_I.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays7,5,6
18,5_I.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays1,5,6
19,5_I.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays7,5,6
20,5_I.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays1,2,2
21,5_I.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays7,2,2
22,5_I.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays1,2,2
23,5_I.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays7,2,2
24,5_I.v1.l1.ds1.l_combo2.ds_combo1.idays30.odays1,5,6
25,5_I.v1.l1.ds1.l_combo2.ds_combo1.idays30.odays7,5,6
26,5_I.v1.l1.ds1.l_combo2.ds_combo1.idays60.odays1,5,6
27,5_I.v1.l1.ds1.l_combo2.ds_combo1.idays60.odays7,5,6
28,5_I.v1.l1.ds1.l_combo2.ds_combo3.idays30.odays1,5,6
29,5_I.v1.l1.ds1.l_combo2.ds_combo3.idays30.odays7,5,6
30,5_I.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays1,5,6
31,5_I.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays7,5,6
32,5_I.v1.l1.ds1.l_combo2.ds_combo4.idays30.odays1,2,2
33,5_I.v1.l1.ds1.l_combo2.ds_combo4.idays30.odays7,2,2
34,5_I.v1.l1.ds1.l_combo2.ds_combo4.idays60.odays1,2,2
35,5_I.v1.l1.ds1.l_combo2.ds_combo4.idays60.odays7,2,2
36,5_I.v1.l1.ds1.l_combo3.ds_combo1.idays30.odays1,5,6
37,5_I.v1.l1.ds1.l_combo3.ds_combo1.idays30.odays7,5,6
38,5_I.v1.l1.ds1.l_combo3.ds_combo1.idays60.odays1,5,6
39,5_I.v1.l1.ds1.l_combo3.ds_combo1.idays60.odays7,5,6
40,5_I.v1.l1.ds1.l_combo3.ds_combo3.idays30.odays1,5,6
41,5_I.v1.l1.ds1.l_combo3.ds_combo3.idays30.odays7,5,6
42,5_I.v1.l1.ds1.l_combo3.ds_combo3.idays60.odays1,5,6
43,5_I.v1.l1.ds1.l_combo3.ds_combo3.idays60.odays7,5,6
44,5_I.v1.l1.ds1.l_combo3.ds_combo4.idays30.odays1,2,2
45,5_I.v1.l1.ds1.l_combo3.ds_combo4.idays30.odays7,2,2
46,5_I.v1.l1.ds1.l_combo3.ds_combo4.idays60.odays1,2,2
47,5_I.v1.l1.ds1.l_combo3.ds_combo4.idays60.odays7,2,2
48,5_I.v1.l1.ds1.l_combo4.ds_combo1.idays30.odays1,5,6
49,5_I.v1.l1.ds1.l_combo4.ds_combo1.idays30.odays7,5,6
50,5_I.v1.l1.ds1.l_combo4.ds_combo1.idays60.odays1,5,6
